String,Authors,Year,Title,bookTitle,SeriesTitle,publishers,City,Volume,Issue,Pagination
"<b>Boom, J.; Leijdsman, K.D.</b> (1978). Prisma sportvissers lexicon: alfabetisch naslagwerk voor de hengelsport in zoet en zout water. Het Spectrum: Utrecht/Antwerpen. ISBN 90 274 0925 0. 446 pp.","Boom, J.; Leijdsman, K.D.",1978,Prisma sportvissers lexicon: alfabetisch naslagwerk voor de hengelsport in zoet en zout water,,,Het Spectrum,Utrecht/Antwerpen,,,446
(2008). Flanders Hydraulics Research - Laboratoire De Recherches Hydrauliques vous souhaite la bienvenue [PRESENTATION]. Flanders Hydraulics Research: Antwerp.  19 slides pp.,,2008,Flanders Hydraulics Research - Laboratoire De Recherches Hydrauliques vous souhaite la bienvenue [PRESENTATION],,,Flanders Hydraulics Research,Antwerp,,,19 slides
"<b>Sylvester, J.</b> (2016). <i>Deepwater Horizon</i> circle of life and death, <b><i>in</i></b>: Wu, Y. (Ed.) <i>Oil spill impacts: taxonomic and ontological approaches.</i> pp. 13-27","Sylvester, J.",2016,<i>Deepwater Horizon</i> circle of life and death,Oil spill impacts: taxonomic and ontological approaches,,,,,,13-27
"<b>Zabelskii, D.; Alekseev, A.; Kovalev, K.; Rankovic, V.; Balandin, T.; Soloviov, D.; Bratanov, D.; Savelyeva, E.; Podolyak, E.; Volkov, D.; Vaganova, S.; Astashkin, R.; Chizhov, I.; Yutin, N.; Rulev, M.; Popov, A.; Eria-Oliveira, A.S.; Rokitskaya, T.; Mager, T.; Antonenko, Y.; Rosselli, R.; Armeev, G.; Shaitan, K.; Vivaudou, M.; Büldt, G.; Rogachev, A.; Rodriguez-Valera, F.; Kirpichnikov, M.; Moser, T.; Offenhäusser, A.; Willbold, D.; Koonin, E.; Bamberg, E.; Gordeliy, V.</b> (2020). Viral rhodopsins 1 are an unique family of light-gated cation channels. <i>Nature Comm. 11(1)</i>: 5705. <a href=""https://doi.org/10.1038/s41467-020-19457-7"" target=""_blank"">https://doi.org/10.1038/s41467-020-19457-7</a>","Zabelskii, D.; Alekseev, A.; Kovalev, K.; Rankovic, V.; Balandin, T.; Soloviov, D.; Bratanov, D.; Savelyeva, E.; Podolyak, E.; Volkov, D.; Vaganova, S.; Astashkin, R.; Chizhov, I.; Yutin, N.; Rulev, M.; Popov, A.; Eria-Oliveira, A.S.; Rokitskaya, T.; Mager, T.; Antonenko, Y.; Rosselli, R.; Armeev, G.; Shaitan, K.; Vivaudou, M.; Büldt, G.; Rogachev, A.; Rodriguez-Valera, F.; Kirpichnikov, M.; Moser, T.; Offenhäusser, A.; Willbold, D.; Koonin, E.; Bamberg, E.; Gordeliy, V.",2020,Viral rhodopsins 1 are an unique family of light-gated cation channels,,Nature Communications,,,11,1,5705
"<b>Lambert, A.</b> (2017). Britain, 1815-1850: Naval power or sea power?, <b><i>in</i></b>: Rodger, N.A.M. (Ed.) <i>The Sea in History. The Modern World = La mer dans l'histoire. La période contemporaine.</i> pp. 92-102","Lambert, A.",2017,"Britain, 1815-1850: Naval power or sea power?",The Sea in History. The Modern World = La mer dans l'histoire. La période contemporaine,,,,,,92-102
"<b>Hassan, W.; Suzuki, T.; De Maerschalck, B.; Verwaest, T.; Mostaert, F.</b> (2016). Modellering Belgische kustzone en Scheldemonding: rekennota ‐ berekeningen golfklimaat Vlaamse Baaien scenario’s E4 en F1. Versie 5.0. <i>WL Rapporten</i>, 15_068_4. Waterbouwkundig Laboratorium: Antwerpen. VII, 10 + 2 p. bijlagen pp.","Hassan, W.; Suzuki, T.; De Maerschalck, B.; Verwaest, T.; Mostaert, F.",2016,Modellering Belgische kustzone en Scheldemonding: rekennota ‐ berekeningen golfklimaat Vlaamse Baaien scenario’s E4 en F1,,WL Rapporten,Waterbouwkundig Laboratorium,Antwerpen,15_068_4,,"VII, 10 + 2 p. bijlagen"
"<b>Kusbiyanto, K.; Bhagawati, D.; Nuryanto, A.</b> (2020). DNA barcoding of crustacean larvae in the eastern areas of Segara Anakan Cilacap, Central Java Indonesia. <i>Biodiversitas 21(10)</i>: 4878-4887. <a href=""https://hdl.handle.net/10.13057/biodiv/d211054"" target=""_blank"">https://hdl.handle.net/10.13057/biodiv/d211054</a>","Kusbiyanto, K.; Bhagawati, D.; Nuryanto, A.",2020,"DNA barcoding of crustacean larvae in the eastern areas of Segara Anakan Cilacap, Central Java Indonesia",,Biodiversitas,,,21,10,4878-4887
"<b>Symes, D.</b> (2014). Finding solutions: Resilience theory and Europe's small-scale fisheries, <b><i>in</i></b>: Urquhart, J. <i>et al.</i> (Ed.) <i>Social Issues in Sustainable Fisheries Management. MARE Publication Series,</i> 9: pp. 23-41","Symes, D.",2014,Finding solutions: Resilience theory and Europe's small-scale fisheries,Social Issues in Sustainable Fisheries Management,MARE Publication Series,,,,,23-41
Nutrition & Metabolism. BIOMED CENTRAL LTD: London.  ISSN 1743-7075,,0,Nutrition & Metabolism,,,BIOMED CENTRAL LTD,London,,,
"(1994). Milieu management 6(9). <i>Milieu management: de eerste praktijkgerichte nieuwsbrief voor het bedrijfsleven over milieuzorg en milieubeleid</i>, 6(9). Studiecentrum voor Bedrijf en Overheid: Eindhoven.",,1994,Milieu management 6(9),,Milieu management: de eerste praktijkgerichte nieuwsbrief voor het bedrijfsleven over milieuzorg en milieubeleid,Studiecentrum voor Bedrijf en Overheid,Eindhoven,6,9,
Gan to Kagaku Ryoho = Japanese Journal of Cancer and Chemotherapy. Cancer and Chemotherapy Publishing Company: Tokyo.  ISSN 0385-0684,,1974,Gan to Kagaku Ryoho = Japanese Journal of Cancer and Chemotherapy,,,Cancer and Chemotherapy Publishing Company,Tokyo,,,
"<b>Herbert, N.A.; Skjaeraasen, J.E.; Nilsen, T.; Salvanes, A.G.V.; Steffensen, J.F.</b> (2011). The hypoxia avoidance behaviour of juvenile Atlantic cod (<i>Gadus morhua</i> L.) depends on the provision and pressure level of an O<sub>2</sub> refuge. <i>Mar. Biol. (Berl.) 158(4)</i>: 737-746. <a href=""http://hdl.handle.net/10.1007/s00227-010-1601-7"" target=""_blank"">http://hdl.handle.net/10.1007/s00227-010-1601-7</a>","Herbert, N.A.; Skjaeraasen, J.E.; Nilsen, T.; Salvanes, A.G.V.; Steffensen, J.F.",2011,The hypoxia avoidance behaviour of juvenile Atlantic cod (<i>Gadus morhua</i> L.) depends on the provision and pressure level of an O<sub>2</sub> refuge,,Marine Biology,,,158,4,737-746
"<b>Yazdani, M.; Braeckman, U.; Derycke, S.; Sapp, M.; Willems, A.; Vincx, M.; Vanaverbeke, J.</b> (2014). Direct and indirect effects of macrofaunal functional diversity and bacterial and archaeal community characteristics determine benthic nitrogen cycling in coastal marine sediments, <b><i>in</i></b>: Mees, J. <i>et al.</i> (Ed.) <i>Book of abstracts – VLIZ Young Scientists’ Day. Brugge, Belgium, 7 March 2014. VLIZ Special Publication,</i> 67: pp. 132","Yazdani, M.; Braeckman, U.; Derycke, S.; Sapp, M.; Willems, A.; Vincx, M.; Vanaverbeke, J.",2014,Direct and indirect effects of macrofaunal functional diversity and bacterial and archaeal community characteristics determine benthic nitrogen cycling in coastal marine sediments,"Book of abstracts – VLIZ Young Scientists’ Day. Brugge, Belgium, 7 March 2014",VLIZ Special Publication,,,,,132
"<b>Smissaert, E.</b> (1998). Het tramwachthuis aan de Marie-Joséplaats. <i>De Plate 27(11)</i>: 222-223","Smissaert, E.",1998,Het tramwachthuis aan de Marie-Joséplaats,,"De Plate: Tijdschrift Heemkundige Kring ""De Plate""",,,27,11,222-223
"<b>Young, R.M.; Pesce, E.-R.</b> (2016). Screening for antiparasitic marine natural products, <b><i>in</i></b>: Baker, B.J. (Ed.) <i>Marine biomedicine: from beach to bedside.</i> pp. 183-246","Young, R.M.; Pesce, E.-R.",2016,Screening for antiparasitic marine natural products,Marine biomedicine: From beach to bedside,,,,,,183-246
"<b>Imamura, F.</b> (2009). Tsunami modeling: calculating inundation and hazard maps, <b><i>in</i></b>: Bernard, E.N. <i>et al.</i> (Ed.) <i>Tsunamis. The sea: ideas and observations on progress in the study of the seas,</i> 15: pp. 321-332","Imamura, F.",2009,Tsunami modeling: calculating inundation and hazard maps,Tsunamis,The sea: ideas and observations on progress in the study of the seas,,,,,321-332
Australasian Drama Studies: Bundoora.  ISSN 0810-4123,,0,Australasian Drama Studies,,,,Bundoora,,,
"<b>Pape, E.; Bezerra, T.N.; Hauquier, F.; Vanreusel, A.</b> (2017). Limited spatial and temporal variability in meiofauna and nematode communities at distant but environmentally similar sites in an area of interest for deep-sea mining. <i>Front. Mar. Sci. 4(205)</i>: 205. <a href=""https://dx.doi.org/10.3389/fmars.2017.00205"" target=""_blank"">https://dx.doi.org/10.3389/fmars.2017.00205</a>","Pape, E.; Bezerra, T.N.; Hauquier, F.; Vanreusel, A.",2017,Limited spatial and temporal variability in meiofauna and nematode communities at distant but environmentally similar sites in an area of interest for deep-sea mining,,Frontiers in Marine Science,,,4,205,205
"<b>Alshuth, S.; Eckhard, E.</b> (1989). A survey of the diet and diseases of <i>Gadus morhua</i> L. around Helgoland in the German bight. <i>CM Documents - ICES</i>, CM 1989(G:49). International Council for the Exploration of the Sea: Copenhagen.  10 pp.","Alshuth, S.; Eckhard, E.",1989,A survey of the diet and diseases of <i>Gadus morhua</i> L. around Helgoland in the German bight,,CM Documents - ICES,International Council for the Exploration of the Sea,Copenhagen,CM 1989,G:49,10
"<b>Busuttil, S.; Busuttil, D.</b> (2008). Transformation of a sea: the next phase in Mediterranean cooperation, <b><i>in</i></b>: Chircop, A. <i>et al.</i> (Ed.) <i>Ocean Yearbook 22. Ocean Yearbook,</i> 22: pp. 61-73","Busuttil, S.; Busuttil, D.",2008,Transformation of a sea: the next phase in Mediterranean cooperation,Ocean Yearbook 22,Ocean Yearbook,,,,,61-73
"<b>Kharkevich, A.A.</b> (1960). Spectra and analysis. Consultants Bureau Enterprises, Inc.: New York.  vi, 222 pp.","Kharkevich, A.A.",1960,Spectra and analysis,,,"Consultants Bureau Enterprises, Inc.",New York,,,"vi, 222"
Canadian Literature: Vancouver.  ISSN 0008-4360,,0,Canadian Literature,,,,Vancouver,,,
"<b>Carpentier, A.; Harrop, S.</b> (2009). Atlas des Habitats des ressources marines de la Manche Oriental. Charm II. IFREMER: [s.l.].  iv, 626 pp.","Carpentier, A.; Harrop, S.",2009,Atlas des Habitats des ressources marines de la Manche Oriental. Charm II,,,IFREMER,,,,"iv, 626"
"<b>Osman, R.W.; Whitlatch, R.B.</b> (1998). Local control of recruitment in an epifaunal community and the consequences to colonization processes, <b><i>in</i></b>: Baden, S. <i>et al.</i> <i>Recruitment, colonization, and physical-chemical forcing in marine biological systems: Proceedings of the 32nd European Marine Biology Symposium, held in Lysekil, Sweden, 16-22 August 1997. Developments in Hydrobiology,</i> 132: pp. 113-123. <a href=""https://hdl.handle.net/10.1007/978-94-017-2864-5_10"" target=""_blank"">https://hdl.handle.net/10.1007/978-94-017-2864-5_10</a>","Osman, R.W.; Whitlatch, R.B.",1998,Local control of recruitment in an epifaunal community and the consequences to colonization processes,"Recruitment, colonization, and physical-chemical forcing in marine biological systems: Proceedings of the 32nd European Marine Biology Symposium, held in Lysekil, Sweden, 16-22 August 1997",Developments in Hydrobiology,,,,,113-123
"<b>Chevey, P.</b> [s.d.]. <i>Mugil labrosus</i> (Risso 1826), <b><i>in</i></b>:  (1927-1935). <i>Faune et flore de la Méditerranée: Pisces; Teleostei. Faune et flore de la Méditerranée,</i> 11-17: pp. 1sheet, 2pages","Chevey, P.",,<i>Mugil labrosus</i> (Risso 1826),Faune et flore de la Méditerranée: Pisces; Teleostei,Faune et flore de la Méditerranée,,,,,"1sheet, 2pages"
"<b>Van Tricht, K.; Lhermitte, S.; Lenaerts, J.T.M.; Gorodetskaya, I.V.; L’Ecuyer, T.S.; Noël, B.; van den Broeke, M.R.; Turner, D.D.; van Lipzig, N.P.M.</b> (2016). Clouds enhance Greenland ice sheet meltwater runoff. <i>Nature Comm. 7(10266)</i>: 1-9. <a href=""https://hdl.handle.net/10.1038/ncomms10266"" target=""_blank"">https://hdl.handle.net/10.1038/ncomms10266</a>","Van Tricht, K.; Lhermitte, S.; Lenaerts, J.T.M.; Gorodetskaya, I.V.; L’Ecuyer, T.S.; Noël, B.; van den Broeke, M.R.; Turner, D.D.; van Lipzig, N.P.M.",2016,Clouds enhance Greenland ice sheet meltwater runoff,,Nature Communications,,,7,10266,1-9
<b>EJF</b> (2006). Mangroves: Nature's defence against tsunamis - A report on the impact of mangrove loss and shrimp farm development on coastal defences. Environmental Justice Foundation: London. ISBN 1-904523-05-7. 29 pp.,EJF,2006,Mangroves: Nature's defence against tsunamis - A report on the impact of mangrove loss and shrimp farm development on coastal defences,,,Environmental Justice Foundation,London,,,29
"<b>Verhagen, H.J.; d'Angremond, K.; van Roode, F.</b> (2009). Breakwaters and closure dams. 2nd edition. VSSD: Delft. ISBN 978-90-6562-173-3. xi, 392 pp.","Verhagen, H.J.; d'Angremond, K.; van Roode, F.",2009,Breakwaters and closure dams,,,VSSD,Delft,,,"xi, 392"
(2000). Verdrogingskaart 2000 van Nederland. Landelijke inventarisatie van verdroogde gebieden en projecten verdrogingsbestrijding. IP/RIZA: Den Haag.,,2000,Verdrogingskaart 2000 van Nederland. Landelijke inventarisatie van verdroogde gebieden en projecten verdrogingsbestrijding,,,"RIZA, IP",Den Haag,,,
"<b>Dahdouh-Guebas, F.; Jayatissa, L.P.; Hettiarachi, S.; Bosire, J.O.; Kairo, J.G.; Koedam, N.</b> (2012). Meeting on Mangrove ecology, functioning and Management (MMM3): more than two decades of insight on mangrove research in Kenya, Sri Lanka and beyond, <b><i>in</i></b>: Dahdouh-Guebas, F. <i>et al.</i> (Ed.) <i>Proceedings of the International Conference 'Meeting on Mangrove ecology, functioning and Management - MMM3', Galle, Sri Lanka, 2-6 July 2012. VLIZ Special Publication,</i> 57: pp. 24-25","Dahdouh-Guebas, F.; Jayatissa, L.P.; Hettiarachi, S.; Bosire, J.O.; Kairo, J.G.; Koedam, N.",2012,"Meeting on Mangrove ecology, functioning and Management (MMM3): more than two decades of insight on mangrove research in Kenya, Sri Lanka and beyond","Proceedings of the International Conference 'Meeting on Mangrove ecology, functioning and Management - MMM3', Galle, Sri Lanka, 2-6 July 2012",VLIZ Special Publication,,,,,24-25
"<b>Tortonese, E.</b> (1949). Echinodermi della Somalia Italiana. <i>Ann. Mus. Civ. Stor. Nat. Giacomo Doria LXIV</i>: 30-42, plate I","Tortonese, E.",1949,Echinodermi della Somalia Italiana,,Annali del Museo Civico di Storia Naturale Giacomo Doria,,,LXIV,,"30-42, plate I"
Journal of Financial Regulation. OXFORD UNIV PRESS: Oxford.  ISSN 2053-4833,,0,Journal of Financial Regulation,,,OXFORD UNIV PRESS,Oxford,,,
"<b>Petrovic, D.; Le, H.M.; De Ville, N.; Cornet, E.; Verbanck, M.A.</b> (2013). A water level gradient method for the rapid tuning of the stage-to-discharge relationship in a mild-slope river. <i>Houille blanche 6(6)</i>: 42-47. <a href=""http://hdl.handle.net/10.1051/lhb/2013049"" target=""_blank"">http://hdl.handle.net/10.1051/lhb/2013049</a>","Petrovic, D.; Le, H.M.; De Ville, N.; Cornet, E.; Verbanck, M.A.",2013,A water level gradient method for the rapid tuning of the stage-to-discharge relationship in a mild-slope river,,La Houille Blanche,,,6,6,42-47
"<b>Mathay-Knöbl, H.</b> (1998). Bezoek aan de werkplaatsen van ""Wagons-Lits"" Oostende op 17 januari 1998. <i>Roepsteen 167</i>: 15-18","Mathay-Knöbl, H.",1998,"Bezoek aan de werkplaatsen van ""Wagons-Lits"" Oostende op 17 januari 1998",,"Roepsteen: orgaan van de Heemkring ""Ter Cuere""",,,167,,15-18
"<b>Schrijvers, J.; Vincx, M.</b> (1991). An ecological study of the benthos of mangroves and surrounding beaches at Gazi Bay, Kenya, <b><i>in</i></b>: Schockaert, E.R. (Ed.) <i>Abstracts of the Second Belgian Congress of Zoology, 15-16 November 1991, Diepenbeek. Belgian Journal of Zoology,</i> 121(Suppl. 1): pp. 42","Schrijvers, J.; Vincx, M.",1991,"An ecological study of the benthos of mangroves and surrounding beaches at Gazi Bay, Kenya","Abstracts of the Second Belgian Congress of Zoology, 15-16 November 1991, Diepenbeek",Belgian Journal of Zoology,,,,,42
"<b>Plouvier, D.</b> (1998). The situation of tropical moist forests and forest management in Central Africa and markets for African timber, <b><i>in</i></b>: Besselink, C. <i>et al.</i> <i>Le bassin du Congo: ressources humaines et naturelles.</i> pp. 100-109","Plouvier, D.",1998,The situation of tropical moist forests and forest management in Central Africa and markets for African timber,Le bassin du Congo: ressources humaines et naturelles,,,,,,100-109
"<b>Figueras, A.</b> (1956). Moluscos de las playas de la Ria de Vigo: 1. Ecologia y distribucion. <i>Inv. Pesq. V</i>: 51-88","Figueras, A.",1956,Moluscos de las playas de la Ria de Vigo: 1. Ecologia y distribucion,,Investigación Pesquera (Barcelona),,,V,,51-88
"<b>Redfield, A.C.</b> (1967). On the ontogeny of a salt marsh estuary, <b><i>in</i></b>: Lauff, G.H. (Ed.) <i>Estuaries. American Association for the Advancement of Science Publication,</i> 83: pp. 108-114","Redfield, A.C.",1967,On the ontogeny of a salt marsh estuary,Estuaries,American Association for the Advancement of Science Publication,,,,,108-114
"<b>Alvarez, D.; Fagel, N.; Araneda, A.; Jana-Pinninghoff, P.; Keppens, E.; Urrutia, R.</b> (2015). Late Holocene climate variability on the eastern flank of the Patagonian Andes (Chile): a Δ<sup>18</sup>O record from mollusks in Lago Cisnes (47°S). <i>Holocene 25(8)</i>: 1220-1230. <a href=""https://hdl.handle.net/10.1177/0959683615580859"" target=""_blank"">https://hdl.handle.net/10.1177/0959683615580859</a>","Alvarez, D.; Fagel, N.; Araneda, A.; Jana-Pinninghoff, P.; Keppens, E.; Urrutia, R.",2015,Late Holocene climate variability on the eastern flank of the Patagonian Andes (Chile): a Δ<sup>18</sup>O record from mollusks in Lago Cisnes (47°S),,The Holocene,,,25,8,1220-1230
"<b>Wailes, G.H.</b> (1939). Protozoa: Mastigophora. <i>Canadian Pacific Fauna</i>, 1(e). University of Toronto Press: Toronto.  45 pp.","Wailes, G.H.",1939,Protozoa: Mastigophora,,Canadian Pacific Fauna,University of Toronto Press,Toronto,1,e,45
"<b>Balard, M.; Buchet, C. (Ed.)</b> (2017). The Sea in History. The Medieval World = La mer dans l'histoire. Le Moyen Âge. The Boydell Press: Woodbridge. ISBN 978-1-78327-159-7. XXX, 1052 pp.","Balard, M.; Buchet, C. (Ed.)",2017,The Sea in History. The Medieval World = La mer dans l'histoire. Le Moyen Âge,,,The Boydell Press,Woodbridge,,,"XXX, 1052"
"<b>Laforce, E.; Delefortrie, G.; Willems, M.</b> (2008). Panama Canal: tank test of vessel entry and exit for third set of locks. TO3-task 3.1-FHR-R015: model tests 12000 TEU - Final report. Version 1.0 (final). <i>WL Rapporten</i>, 745_04. Flanders Hydraulics Research: Antwerp.  250 pp.","Laforce, E.; Delefortrie, G.; Willems, M.",2008,Panama Canal: tank test of vessel entry and exit for third set of locks. TO3-task 3.1-FHR-R015: model tests 12000 TEU - Final report,,WL Rapporten,Flanders Hydraulics Research,Antwerp,745_04,,250
